,project,has_repo,repo_sha,repo_commits,repo_size,has_wiki,wiki_sha,wiki_commits,wiki_size,image_refs,normal_analysis,has_readme,wiki_pages,extended_analysis,has_readme_ever,wiki_pages_ever
783,zloirock/core-js,TRUE,c1be39801a3ce570263d59703844181acbccc004,3493,52844,FALSE,,,,22,COMPLETED,TRUE,0,TIMEOUT,,
784,angular/material,TRUE,0b55529940d516a94777ca1d179e65df7835dd2a,4908,62088,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
785,Swordfish90/cool-retro-term,TRUE,f157648d1e51878a10e02a8836c1e15aa8c59cc9,396,22668,TRUE,53b673d26a73262b8e498b102d020091c85cdccf,37,232,3,COMPLETED,TRUE,5,COMPLETED,TRUE,6
786,google/dagger,TRUE,ace29436466807882a971452f046c1d080aac7c5,2305,119596,TRUE,962795bb32eae972bf0c1fb770ce484a0462cc41,4,192,1,COMPLETED,TRUE,2,COMPLETED,TRUE,3
787,dianping/cat,TRUE,1cf59f6993a6f22b5721c49cc06cc7acbc576109,1257,191488,TRUE,419ebcb43bf36715e8f724e2c09df2fcd47ce485,143,22012,11,COMPLETED,TRUE,27,COMPLETED,TRUE,52
788,sindresorhus/quick-look-plugins,TRUE,389a755b66ef33ecf180e665978de0b4b890ed24,51,13328,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
789,gpakosz/.tmux,TRUE,f1cc46812bbefa977f59e7b9926c5a3bcdd6e626,249,828,FALSE,,,,7,COMPLETED,TRUE,0,COMPLETED,TRUE,0
790,jtoy/awesome-tensorflow,TRUE,d58387597ac1414d6a20b4440a14d0d8be489df1,149,504,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
791,kelthuzadx/hosts,TRUE,9999ff5b37401b3b23743eb971b93161e14382b5,886,10200,TRUE,5b23a3eef50eef445a681e8bfd6747c0f51fa532,124,288,4,COMPLETED,TRUE,10,COMPLETED,TRUE,27
792,MichMich/MagicMirror,TRUE,a2d7cdcfb425c2a51715bbaf663c2feb267a9798,339,23152,TRUE,1b7c897adaa5295ce30851a6ff61746260e45827,1429,2128,7,COMPLETED,TRUE,10,COMPLETED,TRUE,22
793,handsontable/handsontable,TRUE,bbfb4114120f3640e416a1d52e78734da8366432,2341,497440,TRUE,4344cf4fb5090f988e12a85e3cd4c743530fea18,735,576,12,COMPLETED,TRUE,3,COMPLETED,TRUE,43
794,microsoft/MS-DOS,TRUE,04a3d20ff411409ab98474892b2bb1713bde0f7f,40,4280,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
795,PanJiaChen/vue-admin-template,TRUE,4c18a3f47bdb417ad8a25f09910f848cb574dee2,231,1992,TRUE,e0fcdc20fd2104ab691ea8efc06c8ac2a85ee3ab,3,188,3,COMPLETED,TRUE,1,COMPLETED,TRUE,1
796,zergtant/pytorch-handbook,TRUE,e9a149200971933395c54e516e0e0fbeb62d384a,129,305440,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
797,yudai/gotty,TRUE,a080c85cbc59226c94c6941ad8c395232d72d517,192,12380,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
798,chaozh/awesome-blockchain-cn,TRUE,ad68e956b87d33a800d321b46d05967221f9f822,54,460,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
799,ElemeFE/mint-ui,TRUE,c875541634c15f1f2e47e69f1e857eccdbe25e23,224,5192,FALSE,,,,6,COMPLETED,TRUE,0,COMPLETED,TRUE,0
800,dropzone/dropzone,TRUE,f50d1828ab5df79a76be00d1306cc320e39a27f4,346,8904,TRUE,a484225ab159fe088d84ac8166d23f03ba2a39aa,112,280,3,COMPLETED,TRUE,9,COMPLETED,TRUE,17
801,gorilla/mux,TRUE,91708ff8e35bafc8612f690a25f5dd0be6f16864,200,952,TRUE,dd71c164fa580fe5c1eb96872206711242639e79,1,188,4,COMPLETED,TRUE,1,COMPLETED,TRUE,1
802,sqlitebrowser/sqlitebrowser,TRUE,8f5c17e2a76958286b36b01f479caefee90848a5,3189,49692,TRUE,a61b075d5bf49c59c7903105065220552dbceae8,457,7960,220,COMPLETED,TRUE,59,COMPLETED,TRUE,69
803,derailed/k9s,TRUE,8e8f874b1e06637e42a0a39ccbbd54944eaa1610,860,74436,FALSE,,,,12,COMPLETED,TRUE,0,COMPLETED,TRUE,0
804,restic/restic,TRUE,bc96879d4110380e0da77a61fa7552ab93bbd2ae,2214,92164,TRUE,66fb26dcb281f16d70344d080c2ebecd9aae482c,3,188,4,COMPLETED,TRUE,1,TIMEOUT,,
805,tj/n,TRUE,36a85d120a9af3b7a6033596e81cc4e7193da5c1,561,3868,TRUE,2cf41210d76289c4af359cc6e7b521bf4a16ed0c,1,188,5,COMPLETED,TRUE,1,COMPLETED,TRUE,1
806,alsotang/node-lessons,TRUE,5e0e72ea7c74011c73880f1a96bfa5108efba547,219,4624,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
807,twitter/typeahead.js,TRUE,588440f66559714280628a4f9799f0c4eb880a4a,193,3196,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
808,slundberg/shap,TRUE,45b85c1837283fdaeed7440ec6365a886af4a333,963,626340,FALSE,,,,17,COMPLETED,TRUE,0,TIMEOUT,,
809,statsd/statsd,TRUE,c47fc4807dc199210f6fac3a5a47dfcda5d45ea0,454,1808,TRUE,ceb74042034d107ff2daa06d2158dfeedf19fd2f,121,252,4,COMPLETED,TRUE,4,COMPLETED,TRUE,5
810,Tencent/tinker,TRUE,d294142a476db315094927c1fe47d2ba8abde996,518,13196,TRUE,87a37bbdc9708e3dd606d8e1a068048c16cf4148,98,800,5,COMPLETED,TRUE,4,COMPLETED,TRUE,7
811,spmallick/learnopencv,TRUE,784a1ccd68a202423a06bc6ba597771647f7bc87,628,3525344,TRUE,5be0e17c542e523937535691918b01e378dc47ea,1,188,1,COMPLETED,TRUE,1,COMPLETED,TRUE,1
812,vim-airline/vim-airline,TRUE,97a9aa4bdb24eea5e85ac0015bdd570f42bad6e7,1725,5180,TRUE,4cfc972dd390eaa7b7ed6787dd4714020556c612,131,876,107,COMPLETED,TRUE,9,COMPLETED,TRUE,15
813,nginx/nginx,TRUE,ecdbd066174262710a28acce5ee9cb54d5a5741b,7052,68952,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
814,dani-garcia/vaultwarden,TRUE,f95bd3bb04839ea4fa8f2700cd3867ee12b260b0,941,10632,TRUE,936fc6e6dfd6d4a9543de0167da183d083d67487,692,928,10,COMPLETED,TRUE,51,COMPLETED,TRUE,72
815,jamiebuilds/react-loadable,TRUE,6201c5837b212d6244c57f3748f2b1375096beeb,198,904,FALSE,,,,7,COMPLETED,TRUE,0,COMPLETED,TRUE,0
816,tensorflow/tfjs,TRUE,2d5755c66f1e576ce18ca24ba3f8b6bf266ce05c,2422,184036,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
817,matomo-org/matomo,TRUE,3f9a00f1447450b5fa3fb18170ed5943b5c83f50,19299,422572,TRUE,896d1a3129389c7971663e33a0a0270755263924,222,344,6,COMPLETED,TRUE,4,TIMEOUT,,
818,SBoudrias/Inquirer.js,TRUE,37248a97661100cd4d3038943b6780a369545f17,780,5044,TRUE,16daa65acbe701baa180cc7a15a7996a3bde82c0,13,196,28,COMPLETED,TRUE,2,COMPLETED,TRUE,2
819,charlax/professional-programming,TRUE,a37cfa5b602d91c90cd8fe5e2e1c09f842300394,288,9604,TRUE,39c4e0ce08184893244b47cdd0f99cbc6c13f7db,2,192,1,COMPLETED,TRUE,2,COMPLETED,TRUE,2
820,grafana/loki,TRUE,a1c72ad562229cbd5d9fcd0e1075f3e80a6a3745,3259,389724,FALSE,,,,6,COMPLETED,TRUE,0,TIMEOUT,,
821,DovAmir/awesome-design-patterns,TRUE,65dc1bc5cdbb2c0c8fa91d81381e7c3755130893,61,288,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
822,bokeh/bokeh,TRUE,df8d2d1e101a663476ef756ed10957ab56b398fc,6106,336428,TRUE,e7b2fcf2a7e394ede817d12ec382e1f65584d38e,896,1056,56,COMPLETED,TRUE,29,TIMEOUT,,
823,shuzheng/zheng,TRUE,7005c0a775e6d014d1dc8a8a809f7b1c13bf785a,1212,89136,FALSE,,,,19,COMPLETED,TRUE,0,COMPLETED,TRUE,0
824,thangchung/awesome-dotnet-core,TRUE,e9aab13682ee8b570fd11b0038ee6d1c5d708bd1,815,1776,TRUE,d183091f7851299b272530fc96a85b514691853d,22,192,2,COMPLETED,TRUE,1,COMPLETED,TRUE,1
825,nickbutcher/plaid,TRUE,15958cc287f4a8efb2c39b65ca57cd41c7aad518,1188,62764,TRUE,1a8d9e5aa293dbd3a6e11c0faf58a1be5b42f483,131,288,6,COMPLETED,TRUE,1,COMPLETED,TRUE,66
826,nfl/react-helmet,TRUE,1b57ddb1524bab195df3eeabafef67768a6d2a15,197,2760,TRUE,3d8bcf98170b8b0ecc86ae843b8712f68eb9ddad,5,192,7,COMPLETED,TRUE,2,COMPLETED,TRUE,2
827,plotly/dash,TRUE,ac7b37d0a40ffd7e48780e3c84f645c0554eb26f,840,156580,FALSE,,,,8,COMPLETED,TRUE,0,COMPLETED,TRUE,0
828,radareorg/radare2,TRUE,2cfcd89452af89fbadbe957eb01b7ba34b3d93b1,28039,228864,TRUE,fe6da44c5198c085a6f08423d5da3fbabe9af537,587,440,12,COMPLETED,TRUE,1,TIMEOUT,,
829,joewalnes/websocketd,TRUE,c91a1dde3b070583061d5f316c63357433e13a98,175,1956,TRUE,4cd978ece7c29a5ad84340e86a1aca3096c60061,263,676,0,COMPLETED,TRUE,41,COMPLETED,TRUE,50
830,Tencent/mars,TRUE,b131849153a52562a38df236c8d12d6faa511c94,445,576092,TRUE,e2f8cc70095e5d54e8b4e1870ef5036cbb2d9f11,201,6204,26,COMPLETED,TRUE,14,COMPLETED,TRUE,26
831,chriskiehl/Gooey,TRUE,be4b11b8f27f500e7326711641755ad44576d408,598,6424,TRUE,3f72ad39b2adc20952318a38a5ff554e95bfb180,22,224,15,COMPLETED,TRUE,7,COMPLETED,TRUE,8
832,posquit0/Awesome-CV,TRUE,5b05d935658377c73a3456269d23a276b19804f7,156,17472,FALSE,,,,6,COMPLETED,TRUE,0,COMPLETED,TRUE,0
833,jashkenas/coffeescript,TRUE,ae946308d7044648bc44e63f60e2a53512990823,2960,42660,TRUE,f06b13dfe176156bdd1381304136e5751290466d,1339,1448,0,COMPLETED,TRUE,21,COMPLETED,TRUE,72
834,hubotio/hubot,TRUE,7795fe53fb1a3dde85537589149cab0f0b58404a,791,2964,TRUE,7d76de7c44109d593129c1d198ad0ff3f79f133c,270,376,2,COMPLETED,TRUE,19,COMPLETED,TRUE,29
835,aFarkas/lazysizes,TRUE,1523a4ff4579e170355c7607f445689b43229caf,694,4600,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
836,WordPress/WordPress,TRUE,162bffa8b564f15c5ef25fe241ac2eb4545afa89,45781,453088,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
837,ionic-team/ionicons,TRUE,7dd69094d1bcd5613808c039a416b8861531f6fb,503,36212,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
838,tpope/vim-fugitive,TRUE,8b39d29d947618913ba1db32de605a6335875b99,2058,3496,TRUE,fc7bb47f599da3636c3e7b50560503474f244ced,7,196,0,COMPLETED,FALSE,2,COMPLETED,FALSE,2
839,zadam/trilium,TRUE,6b3077df0e61ed5f5c01994f69e399e75c915488,4289,142364,TRUE,5189c5066a3beb838910c1079a63b82ea8190970,574,73380,22,COMPLETED,TRUE,68,TIMEOUT,,
840,apache/shardingsphere,TRUE,e08fc39855de30af984ac3c033647e5ddbbb6151,13083,705560,TRUE,ead03fe421ce2327be04d3be4b40f71ee3f0e60b,36,224,21,COMPLETED,TRUE,3,COMPLETED,TRUE,9
841,enaqx/awesome-pentest,TRUE,aeb2df422bd595a72dd35729dfab3c6c5bcedba8,430,1324,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
842,cocos2d/cocos2d-x,TRUE,90f6542cf7fb081335f04e474b880d7ce8c445a1,12557,1092248,TRUE,58af4a240b40a37ea5db6fbb5bfd4d6689b87dc5,21,412,7,COMPLETED,TRUE,5,TIMEOUT,,
843,instillai/TensorFlow-Course,TRUE,3ac35a2e8766652f4dae507ef1e3615b2085f9a7,203,37112,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,TRUE,0
844,electronicarts/CnC_Remastered_Collection,TRUE,7d496e8a633a8bbf8a14b65f490b4d21fa32ca03,11,48464,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
845,docker/awesome-compose,TRUE,ecef5caea709bc4783c7334131132f6e00607526,135,18724,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
846,jbhuang0604/awesome-computer-vision,TRUE,9b82b1645aecdc9b895fc378d5209a9f6672bb15,143,684,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
847,matryer/xbar,TRUE,48f14a4d4ca0488cba6146b2783de4d26a26a5dc,687,88792,TRUE,2e692366d6714719f95802ba9601b6fe9103da4a,11,196,1,COMPLETED,TRUE,3,TIMEOUT,,
848,Shopify/draggable,TRUE,6f5539b1f396a34b08fcbf0b52651ca1ee669665,219,7468,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
849,realm/SwiftLint,TRUE,04972a39da4151b6485951ad8a46a46bc1ca240f,2216,266012,TRUE,7b068701d819cf723baf915cef68a2f41cc842c1,1,188,8,COMPLETED,TRUE,1,COMPLETED,TRUE,1
850,iview/iview-admin,TRUE,dd86e386a8542e8808a54ce7afeb713963c81d3c,154,67268,TRUE,eaebcceaba477e88f1d47f23a0e6e6dc96322a4f,37,228,7,COMPLETED,TRUE,5,COMPLETED,TRUE,9
851,haoel/leetcode,TRUE,125c4d8d7e3a4700d7b2dc5b6e7137f84da884e3,632,9284,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
852,dotnet/roslyn,TRUE,4518b4087d086319310b9dfe055906770e1eba7d,17400,2034292,TRUE,14dc9147e0b77e0dfef099694a0f12449a1c5da8,540,16872,81,COMPLETED,TRUE,56,TIMEOUT,,
853,visionmedia/superagent,TRUE,26c72d0e36bea6cfd9c62fddf6c27cd3f54c1896,1216,10048,TRUE,c4880694a81ca5f78580ac32f14941619349e9ea,23,204,6,COMPLETED,TRUE,4,COMPLETED,TRUE,5
854,amark/gun,TRUE,5687bddc90ccec3a2652c23bcf077b81da598bcb,998,39404,TRUE,e74ff33c26a77a3f484043d61751f2e166cc6abd,2134,3020,80,COMPLETED,TRUE,173,COMPLETED,TRUE,274
855,jdg/MBProgressHUD,TRUE,c843e4c86d320a11552898646effa8000042ab16,300,4140,TRUE,106b8c8c7309f65a7679f045fad1ffa6cd99078d,5,188,0,COMPLETED,FALSE,1,COMPLETED,FALSE,1
856,stretchr/testify,TRUE,3c33e07c4c233bf61e1414f5acb3cda06ffef1d1,569,2496,TRUE,d92a197d0f475376b252453267d9e189e1b22c1b,3,192,3,COMPLETED,TRUE,2,COMPLETED,TRUE,2
857,css-modules/css-modules,TRUE,9922d6ec376261022fbdc461f3ca06e9623c82b3,36,280,TRUE,5d171c1f4dd15ec1a9441636b73d8e107b42e9e9,10,188,1,COMPLETED,TRUE,1,COMPLETED,TRUE,1
858,Kotlin/anko,TRUE,37893764c0f20208c842a466f0fd0159c1e247e2,987,21684,TRUE,f57d26a211e62329a665239f50d5cb8cdd8bd93a,215,348,5,COMPLETED,TRUE,10,COMPLETED,TRUE,32
859,ruanyf/react-demos,TRUE,c67bb1d85aef2e3f9597cf7bdd03a91265f4e6d1,65,5340,TRUE,51989a95906a1f8687d3090f89368dc3573b1ea8,2,192,0,COMPLETED,TRUE,2,COMPLETED,TRUE,2
860,microsoft/vcpkg,TRUE,b49b2bdf22559c89eddbf29a29621a1dc6929320,12739,118824,TRUE,f28bd9bebe4de42e2866419b0faff751411f5e46,44,224,0,COMPLETED,TRUE,2,COMPLETED,TRUE,6
861,dotnet/maui,TRUE,5fbfc2688bce3a1fd26c8d6f43f129fe772ee62e,5131,280148,TRUE,c30481e2928ee66957c184787b7f8490e19eca0c,560,1268,10,COMPLETED,TRUE,28,TIMEOUT,,
862,getlantern/download,TRUE,0be5e6d081d2762c688666a51b5f36fb7c3e4281,32,212,TRUE,13096bb8378a63b26127e703339f2aa40e063de2,20,196,2,COMPLETED,TRUE,1,COMPLETED,TRUE,2
863,oblador/react-native-vector-icons,TRUE,7a4c1cb58431ebf30daad327df9cd8ce058bf70b,535,14284,FALSE,,,,9,COMPLETED,TRUE,0,COMPLETED,TRUE,0
864,flutter/plugins,TRUE,715593b72d1c882111f164a04edecd3a9c7d6cc6,3857,88960,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
865,zulip/zulip,TRUE,95303a9929424b55a1f7c7cce9313c4619a9533b,47338,461900,TRUE,55d5b82913c261f060681b21158caea02460087e,3,188,10,COMPLETED,TRUE,1,COMPLETED,TRUE,2
866,iissnan/hexo-theme-next,TRUE,620b1e829eb8b6fd72426f3009866b79d8ee2e7b,751,18812,TRUE,c7ff3c7d0a48ed0eb955caa5935f584a066df1ff,102,344,20,COMPLETED,TRUE,25,COMPLETED,TRUE,28
867,briannesbitt/Carbon,TRUE,88ac19cad69487d9345b65023f580920667d17de,1336,34428,TRUE,a3251288f2b837e4057673f7b1f2822beed3b402,1,188,0,COMPLETED,FALSE,1,COMPLETED,FALSE,1
868,spotify/luigi,TRUE,78145d669cd0658a52e1158a3fd1ca10e7e3b028,2205,17624,TRUE,4b1c6984173fdac3de3ccafd1b00ab37a5df9ce9,4,192,0,COMPLETED,FALSE,2,COMPLETED,TRUE,2
869,wagerfield/parallax,TRUE,71a804ed89d600896deef5cdb8177e4ceaf78efa,104,4396,FALSE,,,,2,COMPLETED,TRUE,0,COMPLETED,TRUE,0
870,fengdu78/lihang-code,TRUE,a0b8ab2366b658b7f376b7d360d4257298986532,38,17840,FALSE,,,,0,COMPLETED,FALSE,0,COMPLETED,FALSE,0
871,winterbe/java8-tutorial,TRUE,faf9793524cd6956428fa5d79e7fdce3a3184b56,127,784,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
872,desandro/masonry,TRUE,3b0883cf4a4a046896719b9cf282ea74be7ffecd,365,2004,TRUE,a8cdd15449a65e9f8b0c35c145eb5618600bb16a,33,200,0,COMPLETED,TRUE,1,COMPLETED,TRUE,5
873,ipader/SwiftGuide,TRUE,4450a18b3cdc2dd671b9f61f4f88e56384831ce7,517,119416,TRUE,2df245adf3bcf111cd45e384bb344e38ebc8b851,364,524,34,COMPLETED,TRUE,37,COMPLETED,TRUE,58
874,tj/git-extras,TRUE,d597f684b19f9638a431da015832dd29acbfa113,727,4036,TRUE,0e31141dc0ef7ac5f004b0c705d09f4ecc38cf84,52,236,0,COMPLETED,FALSE,3,COMPLETED,FALSE,6
875,cjbarber/ToolsOfTheTrade,TRUE,62999f2d00a9ea807954b94abe96e02644b23e0f,435,1772,TRUE,59eb7eb8a56bba8c5c89f4749321830f60414409,5,188,0,COMPLETED,FALSE,1,COMPLETED,TRUE,1
876,hzlzh/Best-App,TRUE,d8222e0eff82cb6f660a69a2cc0f04c7777d6718,209,568,TRUE,05eeccc51a26eba8eb40b56bc6f8063e985ce0d3,1,188,1,COMPLETED,TRUE,1,COMPLETED,TRUE,1
877,hackiftekhar/IQKeyboardManager,TRUE,f0fad1d51f9710cbd0ac6d49121d8b7fddd5c7f6,839,28868,TRUE,9364a0c20d480ea324bf7729429602616cbddbff,19,248,27,COMPLETED,TRUE,5,COMPLETED,TRUE,5
878,so-fancy/diff-so-fancy,TRUE,4de6d16caeb0a60a16987778eae57b25ef8adef4,335,1216,TRUE,114a6ed7abc03d9db7ccea81ed3054019253f8b8,3,188,5,COMPLETED,TRUE,1,COMPLETED,TRUE,1
879,buger/goreplay,TRUE,d785acbc4e6778df78be4ae96895a6469ce879f0,637,19432,TRUE,a74efb7a0ef6ebb7bc3a4c86898af9ffd77ffa79,149,392,8,COMPLETED,TRUE,27,COMPLETED,TRUE,33
880,yabwe/medium-editor,TRUE,d113a74437fda6f1cbd5f146b0f2c46288b118ea,1119,13412,TRUE,003d2aa2476d4ca1aad92e08e5020189961ab99c,225,412,17,COMPLETED,TRUE,11,COMPLETED,TRUE,24
881,jeromeetienne/AR.js,TRUE,024318c67121bd57045186b83b42f10c6560a34a,939,511560,TRUE,c50104b0ac5013f22c4b8fc29c87e814f041977b,4,192,8,COMPLETED,TRUE,2,COMPLETED,TRUE,3
882,fivethirtyeight/data,TRUE,b22a21b264162ad0b5d8954b02e0bca5ab782113,848,431128,TRUE,9404458f156fc8b19606c0bda5b3c562dbcc93c1,5,192,0,COMPLETED,TRUE,2,TIMEOUT,,
883,ustbhuangyi/better-scroll,TRUE,83b56dde1493cb68718f963c29666a42baf99341,791,33772,FALSE,,,,11,COMPLETED,TRUE,0,COMPLETED,TRUE,0
884,Olshansk/interview,TRUE,0b9944b78ab42a11920a7407a3e99b60f54414df,91,340,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
885,matplotlib/matplotlib,TRUE,72156e2a60d28a379554ed053328b754d702d2e3,15712,508380,TRUE,5fab4826813874166681fdde1e55421712d77c33,315,568,4,COMPLETED,FALSE,19,TIMEOUT,,
886,30-seconds/30-seconds-of-css,TRUE,cf2a2bd7ce49c2de9e973412383495e3fc66365e,398,7744,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
887,digitalocean/nginxconfig.io,TRUE,97b175ab4d672af4a4f485011768177c2f10751f,273,12552,FALSE,,,,8,COMPLETED,TRUE,0,COMPLETED,TRUE,0
888,openai/gpt-2,TRUE,a74da5d99abaaba920de8131d64da2862a8f213b,56,4764,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
889,binux/pyspider,TRUE,897891cafb21ea5b4ac08e728ad2ea212879f7fa,770,8008,TRUE,2968eaf65019e25b24bd95a16f38e8123c9bcb71,104,240,2,COMPLETED,TRUE,1,COMPLETED,TRUE,20
890,nikic/PHP-Parser,TRUE,5aae65e627f8f3cdf6b109dc6a2bddbd92e0867a,1293,10976,TRUE,a2473f738520ecf4192fd1cf4d228e8c5313ce76,27,204,1,COMPLETED,TRUE,2,COMPLETED,TRUE,2
891,motdotla/dotenv,TRUE,8b635d6ad01ed72e54715f9cac2015b18cc46f3e,275,2292,FALSE,,,,10,COMPLETED,TRUE,0,COMPLETED,TRUE,0
892,tc39/proposals,TRUE,527782028a5ecbb8b1074373f053ca1da9e05093,726,1384,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
893,JedWatson/classnames,TRUE,960c3b88fc22c76e9ef121098a8443b149df886a,200,996,FALSE,,,,5,COMPLETED,TRUE,0,COMPLETED,TRUE,0
894,fchollet/deep-learning-with-python-notebooks,TRUE,80410086921aa47b1478b9b84f9e155e019bda6d,27,17096,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
895,google/fonts,TRUE,1c9e32ec6070098e955dc6d37685f91832f865e3,2936,3809320,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
896,gentilkiwi/mimikatz,TRUE,b401761f30d6f714340cc6fb7f6aefe5c690d8a5,316,19104,TRUE,0241a988a2e0dfcdb075efec31276a5fc32d53c8,189,476,9,COMPLETED,TRUE,24,TIMEOUT,,
897,getify/Functional-Light-JS,TRUE,40a68612275b23904c7b37abdb724b250bdf75e7,440,60616,FALSE,,,,10,COMPLETED,TRUE,0,COMPLETED,TRUE,0
898,infernojs/inferno,TRUE,48d35cfeac426bf36159d72d027156582a358d70,3222,49568,TRUE,3e9455618cf788eaee33c58d878bb5ec06a66c2b,1,188,23,COMPLETED,TRUE,1,COMPLETED,TRUE,1
899,dylanaraps/neofetch,TRUE,ccd5d9f52609bbdcd5d8fa78c4fdb0f12954125f,3101,8548,TRUE,8a0a99f5b461669ba50b73aef3d5b07cb69136f6,560,540,28,COMPLETED,TRUE,15,COMPLETED,TRUE,35
900,zziz/pwc,TRUE,6805521215d91f82869daddf27a12048b5444068,67,2868,FALSE,,,,1,COMPLETED,TRUE,0,COMPLETED,TRUE,0
901,AtsushiSakai/PythonRobotics,TRUE,71de5d038f348d347d7b5dc00c914d523cd59f92,1268,307600,FALSE,,,,45,COMPLETED,TRUE,0,COMPLETED,TRUE,0
902,jasmine/jasmine,TRUE,d0a9931ae6bfa63c73952a07b1cff05b2a8b38e8,1438,13096,TRUE,ba56eda6a002d12eabe71b42669ad568bc5e5cba,287,356,7,COMPLETED,TRUE,10,COMPLETED,TRUE,34
903,oxford-cs-deepnlp-2017/lectures,TRUE,de8daf5adb86f2c4f88bf1a5d9a688a7d2acac1e,58,106852,FALSE,,,,0,COMPLETED,TRUE,0,COMPLETED,TRUE,0
904,ipython/ipython,TRUE,f20e3b80393a1a5909a050cb7bb9cbce9e044827,7509,93320,TRUE,148621ff8c3f1cb898062f12901a3d079a03e17f,1602,3876,1,COMPLETED,FALSE,124,TIMEOUT,,
905,outline/outline,TRUE,188c1e409b8c3a2e7fcb0faaead5d9c8136a9b65,2850,45960,FALSE,,,,7,COMPLETED,TRUE,0,COMPLETED,TRUE,0
906,airbnb/visx,TRUE,35bcb705f37484e502e2fc9d17ec1aaa390dea8f,1214,26204,FALSE,,,,11,COMPLETED,TRUE,0,COMPLETED,TRUE,0
907,janl/mustache.js,TRUE,550d1da9e3f322649d04b4795f5356914f6fd7e8,606,3444,TRUE,b4f887c4f932f9159587c28ac0e09390c1dfc68c,230,296,2,COMPLETED,TRUE,3,COMPLETED,TRUE,8
908,limetext/lime,TRUE,99652aa6a72bd732344096a1a85eecd3e1a76c4b,591,2536,TRUE,d76cc84ca44302033bea67a06945658f973728ab,360,460,10,COMPLETED,TRUE,22,COMPLETED,TRUE,44
909,spf13/spf13-vim,TRUE,1ce5f23997f6dd82235c6936c5c47b3f1d1b4e50,477,3552,TRUE,6e8f5d377e9bd561c3a3bf43c729e1ecdf7774ae,21,224,0,COMPLETED,FALSE,6,COMPLETED,FALSE,6
910,qbittorrent/qBittorrent,TRUE,a2121f2483950225f025c95c2e54a1eed5510532,7684,280020,TRUE,6f2e2c8e3c78554155e9488174317240b34d668d,1805,2152,6,COMPLETED,TRUE,70,TIMEOUT,,
911,easychen/howto-make-more-money,TRUE,0090dccfbadb5f2b342fb968d9592dd7ba6bc0e9,56,21508,FALSE,,,,4,COMPLETED,TRUE,0,COMPLETED,TRUE,0
912,auth0/node-jsonwebtoken,TRUE,74d5719bd03993fcf71e3b176621f133eb6138c0,325,1028,TRUE,610d6bc55045194671502886b95d7359028f5d9b,6,192,0,COMPLETED,TRUE,2,COMPLETED,TRUE,2
913,facebook/yoga,TRUE,88c9b046ed8befa0ae1ba642c8b3cf900f24f7ae,1865,46860,TRUE,9822e8c58c2023cc789afffbef546d901da9476d,3,188,5,COMPLETED,TRUE,1,COMPLETED,TRUE,2
914,redis/node-redis,TRUE,7196b907e512c521f06c3e064982d0389578d0d0,1215,38812,FALSE,,,,9,COMPLETED,TRUE,0,COMPLETED,TRUE,0
915,netlify/netlify-cms,TRUE,0c5efd19d6aa28e1e06a90c221ea0e8ac834ef33,3286,140416,TRUE,b69050fc6918099584d98a98ec08d56765d448a7,50,268,13,COMPLETED,TRUE,15,COMPLETED,TRUE,19
